0,0.0009389,0.001706,4.842e-05,3.232e-05,-0.0001279,5.563e-06,1.147e-05,-6.498e-05,0.001624,-0.001977,2.198e-06,-1.448e-06,-0.0002598,1.395e-05,-4.492e-05,1.442e-05,1.0
1,-0.001334,0.0004351,-0.0001692,8.194e-05,-0.0001719,3.408e-05,-3.613e-05,-4.685e-05,-0.005554,0.001247,-6.196e-05,4.345e-05,-0.0003971,5.425e-05,-0.0003003,6.669e-05,1.0
2,0.004044,-0.002536,-1.486e-05,5.361e-05,-0.0002852,-1.397e-05,-0.0001474,9.395e-06,-0.0006239,-0.0003065,-0.0001221,5.304e-05,-0.0004309,3.018e-05,-0.0003406,5.464e-05,1.0
3,0.002703,0.0001903,4.403e-05,4.334e-05,-0.0003658,4.374e-05,-0.0002401,7.786e-06,0.001144,-0.0004205,-8.781e-05,4.325e-05,-0.0004617,3.063e-05,-0.0003591,6.794e-05,1.0
4,-0.0017,0.000766,-7.951e-05,5.441e-05,-0.0004619,5.224e-05,-0.0001578,1.597e-05,-0.002234,0.001653,-0.0002041,6.645e-05,-0.0005238,5.333e-05,-0.0003538,4.214e-05,1.0
5,0.000259,0.0006517,-9.298e-05,0.0001068,-0.0002893,-2.719e-05,-0.0001926,-6.862e-05,-0.004687,0.001468,-0.0001815,6.752e-05,-0.0006607,6.959e-05,-0.0003516,2.565e-05,1.0
6,0.002294,-0.001818,-0.0001599,8.364e-05,-0.0004612,-1.547e-05,-0.0002103,4.368e-05,0.004923,-0.001477,-0.0001877,3.67e-05,-0.0006684,7.35e-05,-0.0003611,4.036e-06,1.0
7,0.001294,-0.00119,-0.0002247,0.0001051,-0.0005643,4.188e-05,-0.000238,-7.964e-06,0.002596,-0.0013,-0.0001991,4.676e-05,-0.0006812,7.56e-05,-0.0005839,7.795e-05,1.0
8,-0.0006171,-0.0005291,-0.0001637,7.851e-05,-0.0006451,1.959e-05,-0.0005144,5.719e-05,-0.0009621,0.0005798,-0.000185,5.398e-05,-0.0006724,4.884e-05,-0.0004544,4.078e-05,1.0
9,0.001277,-0.001477,-0.0002918,0.0001168,-0.0004334,-9.639e-05,-0.0002023,-9.293e-05,-0.0003801,0.000311,-0.0002922,5.828e-05,-0.0007832,6.124e-05,-0.0005657,5.619e-05,1.0
10,0.004379,-0.003649,-0.0001902,8.243e-05,-0.0005482,-7.098e-05,-0.0003794,-2.689e-05,-0.001051,-0.0001403,-0.0003303,8.094e-05,-0.000934,0.0001078,-0.0006488,6.575e-05,1.0
11,0.002959,-0.002846,-0.0002448,0.0001338,-0.000671,5.422e-05,-0.0004413,1.13e-05,-0.001383,1.29e-05,-0.000203,6.271e-05,-0.0007989,6.769e-05,-0.0006233,5.771e-05,1.0
12,0.003928,-0.002115,-0.000146,0.0001195,-0.0005309,9.552e-05,-0.0003108,3.706e-05,-0.001777,-0.0002482,-0.000104,2.039e-05,-0.000344,4.672e-05,-0.0003116,4.324e-05,1.0
13,0.001849,-0.0004736,-0.0001042,9.032e-05,-0.0001413,9.461e-05,-0.0001209,0.0001192,-0.002241,0.0004424,-1.423e-05,5.031e-05,-0.0001487,5.849e-05,-8.885e-05,5.984e-05,1.0
14,0.002225,0.001333,-0.0001061,0.0001028,0.00018,5.777e-05,9.885e-05,6.927e-05,-0.001205,0.0006699,-2.478e-05,3.929e-05,-0.0001074,9.876e-05,-2.449e-05,0.0001081,1.0
15,0.0002516,0.0008365,-7.539e-05,8.93e-05,0.0003519,4.294e-05,0.0002691,0.0001025,-0.002796,-0.0007816,-1.651e-05,4.777e-05,-1.163e-05,0.0001005,-5.291e-05,0.0001048,1.0
16,-0.0002996,-0.0008574,-5.478e-05,0.0001189,0.0003593,8.492e-06,0.0001393,0.0001276,-0.002713,0.0009948,3.991e-05,4.576e-05,0.0001042,8.808e-05,-5.8e-05,0.0001193,1.0
17,-9.071e-05,0.00057,-1.514e-05,7.283e-05,0.00014,0.0001349,0.0001802,9.785e-05,-0.0006017,0.0005751,2.009e-06,5.976e-05,1.571e-06,0.0001209,3.671e-05,0.0001147,1.0
18,0.00341,5.731e-05,-0.0002196,0.0001663,0.0003957,3.733e-05,0.0001253,0.0001526,-0.0001138,0.0001387,2.857e-06,4.163e-05,-0.0001067,0.0001401,-7.67e-05,0.0001721,1.0
19,0.003515,-0.001322,-5.122e-05,0.000113,0.000346,7.596e-05,0.0001669,8.29e-05,-0.0003431,-0.001227,-5.761e-05,6.454e-05,-5.789e-05,0.0001426,-6.427e-05,0.000115,1.0
20,0.002944,-0.001325,-0.0001268,0.000131,0.0001612,9.739e-05,0.0001209,8.906e-05,-0.004442,0.001267,-0.0001017,4.869e-05,2.652e-05,9.544e-05,-0.0001375,0.0001535,1.0
21,-0.001994,0.002156,-0.0001134,0.0001419,-0.0001036,0.000226,0.0001383,0.000141,0.002278,-0.0002498,-2.257e-05,4.809e-05,-0.0002192,0.0002002,-9.151e-05,0.0001371,1.0
22,-0.002632,0.001802,-9.674e-05,0.0001032,0.0002168,0.0001242,0.0002241,0.0001234,0.0005291,0.0002673,-8.005e-06,6.295e-05,-0.0001448,0.0001471,1.614e-05,0.0001187,1.0
23,0.001471,-0.00367,-0.0001626,0.0001247,0.0001617,0.000154,0.0002707,9.088e-05,0.0005285,0.0004799,-8.735e-05,6.84e-05,-0.0001196,0.0001515,-9.436e-05,0.000187,1.0
24,-0.0009269,0.0007031,-0.000142,0.0001216,9.908e-05,0.0001878,1.722e-05,0.0001615,-0.0004633,2.02e-05,-6.359e-05,6.323e-05,-0.000133,0.0001734,-0.0001247,0.000171,1.0
25,0.002306,-0.0005786,-0.0001371,0.0001025,0.0002424,5.477e-05,0.0001713,9.809e-05,-0.000104,0.0002925,-0.0001277,8.298e-05,-0.0001842,0.0001809,-0.0001944,0.0001824,1.0
26,0.0009629,-0.001265,-4.259e-05,2.714e-05,-0.0002618,-5.839e-05,-0.0003082,-3.799e-05,0.0003197,0.002223,-0.0001021,1.185e-05,-0.0004374,8.485e-06,-0.0004207,9.156e-09,0.0
27,-0.005185,0.003692,-6.959e-05,-7.261e-06,-0.0002657,-3.869e-05,-0.0003063,-1.826e-05,-0.005246,0.00123,-0.0001373,2.647e-05,-0.000567,2.465e-05,-0.0003956,-3.441e-05,0.0
28,-0.002611,0.0003302,0.0001007,-4.627e-05,-0.0004545,-1.78e-05,-0.0003149,-3.271e-05,-0.000542,0.0004012,-0.0001671,5.309e-05,-0.000572,1.755e-05,-0.0005116,3.82e-07,0.0
29,-0.001058,0.002304,-8.732e-05,-6.049e-06,-0.0004404,-7.992e-06,-0.0004311,-2.925e-05,-0.001853,0.001564,-0.0001027,-1.505e-05,-0.0008199,9.13e-05,-0.0005992,-1.631e-05,0.0
30,-0.001946,0.002521,-0.0001397,4.525e-05,-0.0005866,-1.446e-05,-0.000485,-3.32e-05,-0.0003873,0.0001326,-0.0001259,-4.937e-06,-0.0007225,1.987e-05,-0.0007562,1.047e-05,0.0
31,-0.00263,0.0006219,-7.284e-05,-2.54e-05,-0.0006099,-1.644e-05,-0.0004886,-7.974e-05,0.001635,0.0004723,-0.0001676,1.625e-05,-0.0008026,4.354e-05,-0.0006991,1.084e-05,0.0
32,-0.0002892,0.001791,-2.735e-05,-2.398e-05,-0.0005283,1.427e-05,-0.0005775,1.726e-05,-0.00307,0.002628,-0.0001424,1.104e-05,-0.0006597,-3.792e-05,-0.0004575,-7.053e-05,0.0
33,-0.002163,0.001818,9.002e-06,1.516e-05,-0.0003206,3.301e-05,-0.0002907,6.228e-06,-0.001402,0.001258,6.408e-06,5.141e-06,-0.0002642,-4.027e-06,-9.108e-05,-6.443e-05,0.0
34,-0.002084,0.001503,-4.521e-05,2.375e-05,-1.196e-05,5.266e-05,-7.888e-05,4.99e-05,-0.006262,0.001298,4.031e-05,1.922e-06,8.604e-05,2.124e-06,0.0001435,-3.179e-05,0.0
35,-0.003346,0.001757,0.0001185,-1.518e-05,0.0002894,5.742e-05,9.071e-05,6.214e-05,-0.0006034,0.0005796,5.13e-05,6.59e-06,0.0003352,-1.167e-05,0.0002276,2.339e-05,0.0
36,0.0017,0.0002562,9.04e-05,1.416e-05,0.0003137,6.606e-05,0.0002623,-1.459e-05,-0.002216,0.0009106,0.000104,6.256e-06,0.0003753,2.591e-05,0.0002887,5.105e-05,0.0
37,0.0005057,-0.0008833,0.0001727,-1.556e-05,0.0003639,5.788e-05,0.0001178,5.622e-05,-0.0004372,0.0003289,0.0001174,6.132e-06,0.0003946,6.925e-06,0.0003167,2.671e-05,0.0
38,0.00193,-0.002712,0.0002685,1.938e-06,0.0004016,2.273e-05,0.0002569,5.587e-05,-0.002118,0.0003364,0.0001117,2.835e-05,0.0004762,2.713e-05,0.000339,2.781e-05,0.0
39,-0.005004,0.004222,0.000182,1.817e-05,0.0003496,6.663e-05,0.0001888,7.053e-05,-0.002193,0.00055,0.0001001,2.843e-05,0.0003916,5.75e-05,0.0003849,2.852e-05,0.0
40,-0.004741,0.004247,0.0002575,4.696e-06,0.0004228,2.992e-05,0.0001989,4.963e-05,0.002019,-0.0002847,0.0001148,3.86e-05,0.0003349,4.063e-05,0.0003444,1.731e-05,0.0
41,-0.002544,0.001079,0.0002,3.611e-05,0.0003879,8.816e-05,0.0002665,5.669e-05,0.0007905,-0.0001733,9.542e-05,5.054e-05,0.0002358,6.721e-05,0.0002784,5.175e-05,0.0
42,-0.002856,0.003398,0.0002362,4.656e-05,0.0002402,0.0001049,0.0004231,1.596e-05,-0.001554,0.0004649,0.0001735,2.335e-05,0.0003235,4.257e-05,0.0002314,6.608e-05,0.0
43,-0.001679,2.04e-05,0.0002451,1.28e-05,0.0003769,9.238e-05,0.0002681,6.218e-05,-0.0001387,0.001359,0.0002293,2.588e-05,0.0004047,2.858e-05,0.0002331,4.923e-05,0.0
44,0.001142,-0.001163,0.0001711,3.023e-05,0.0004492,0.000106,0.0002193,9.756e-05,-0.002434,0.001327,0.0002017,3.574e-05,0.000341,5.235e-05,0.0004113,4.914e-05,0.0
45,0.007352,-0.002484,0.0003686,-3.006e-07,0.0003139,8.449e-05,0.0002588,0.0001095,-0.0001828,0.001093,0.0002428,2.431e-05,0.0003872,4.447e-05,0.0003912,2.477e-05,0.0
46,-0.002686,0.0009079,0.0002197,5.015e-05,0.0003686,7.212e-05,0.0002045,6.277e-05,-0.003454,0.002448,0.0002267,2.613e-05,0.0003279,4.36e-05,0.0003726,8.641e-06,0.0
47,0.0002803,0.00228,0.0002583,2.898e-05,0.0002094,0.0001088,0.0002382,6.011e-05,-0.0001422,0.001193,0.0002092,1.663e-05,0.0002975,3.147e-05,0.0001307,5.216e-05,0.0
48,0.001198,-0.0009465,0.0002598,5.17e-05,0.0002043,7.687e-05,0.0001426,5.428e-05,-0.00143,-5.788e-06,0.0001739,3.234e-05,0.0002007,2.018e-05,0.0001021,2.894e-05,0.0
